,level_0,metadata_title,date,index,filepath,dir,newspaper_title,newspaper_date,newspaper_city,newspaper_publisher,newspaper_source,newspaper_volume,newspaper_issuenumber,newspaper_language
548,650,DDD:ddd:011210831:mpeg21.didl.xml.gz.xml,1950-10-11,650,../data/1950/10-11/DDD_011210831/DDD:ddd:011210831:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_011210831,De vrije pers : ochtendbulletin,1950-10-11,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,3,17,nl
549,651,DDD:ddd:010891627:mpeg21.didl.xml.gz.xml,1950-10-11,651,../data/1950/10-11/DDD_010891627/DDD:ddd:010891627:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_010891627,Nieuwsblad van het Noorden,1950-10-11,Groningen,Nieuwenhuis,Groninger archieven 649-1319,63,238,nl
550,652,DDD:ddd:010862755:mpeg21.didl.xml.gz.xml,1950-10-11,652,../data/1950/10-11/DDD_010862755/DDD:ddd:010862755:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_010862755,De locomotief : Samarangsch handels- en advertentie-blad,1950-10-11,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,99,33,nl
551,654,DDD:ddd:010987726:mpeg21.didl.xml.gz.xml,1950-10-11,654,../data/1950/10-11/DDD_010987726/DDD:ddd:010987726:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_010987726,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-10-11,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7988,nl
552,655,DDD:ddd:010480657:mpeg21.didl.xml.gz.xml,1950-10-11,655,../data/1950/10-11/DDD_010480657/DDD:ddd:010480657:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_010480657,Het nieuws : algemeen dagblad,1950-10-11,Paramaribo,A.J. Morpurgo,KB C 197,7,2188,nl
553,656,DDD:ddd:010950563:mpeg21.didl.xml.gz.xml,1950-10-11,656,../data/1950/10-11/DDD_010950563/DDD:ddd:010950563:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_010950563,Het vrĳe volk : democratisch-socialistisch dagblad,1950-10-11,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1648,nl
554,657,DDD:ddd:011155490:mpeg21.didl.xml.gz.xml,1950-10-11,657,../data/1950/10-11/DDD_011155490/DDD:ddd:011155490:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_011155490,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-10-11,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12418,nl
555,658,DDD:ddd:010476408:mpeg21.didl.xml.gz.xml,1950-10-11,658,../data/1950/10-11/DDD_010476408/DDD:ddd:010476408:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_010476408,Het nieuwsblad voor Sumatra,1950-10-11,Medan,Deli Courant en De Sumatra post,KB C 937,3,658,nl
556,659,DDD:ddd:011202142:mpeg21.didl.xml.gz.xml,1950-10-11,659,../data/1950/10-11/DDD_011202142/DDD:ddd:011202142:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_011202142,De Tĳd : godsdienstig-staatkundig dagblad,1950-10-11,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34553,nl
557,660,DDD:ddd:010417682:mpeg21.didl.xml.gz.xml,1950-10-11,660,../data/1950/10-11/DDD_010417682/DDD:ddd:010417682:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_010417682,Limburgsch dagblad,1950-10-11,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,239,nl
558,661,DDD:ddd:010852369:mpeg21.didl.xml.gz.xml,1950-10-11,661,../data/1950/10-11/DDD_010852369/DDD:ddd:010852369:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_010852369,De waarheid,1950-10-11,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,439,nl
559,662,DDD:ddd:010733915:mpeg21.didl.xml.gz.xml,1950-10-11,662,../data/1950/10-11/DDD_010733915/DDD:ddd:010733915:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_010733915,Nieuwsblad van Friesland : Hepkema's courant,1950-10-11,Heerenveen,J. Hepkema,Tresoar,76,122,nl
560,664,DDD:ddd:110637521:mpeg21.didl.xml.gz.xml,1950-10-11,664,../data/1950/10-11/DDD_110637521/DDD:ddd:110637521:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_110637521,De West : nieuwsblad uit en voor Suriname,1950-10-11,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5227,nl
561,666,DDD:ddd:010537461:mpeg21.didl.xml.gz.xml,1950-10-11,666,../data/1950/10-11/DDD_010537461/DDD:ddd:010537461:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_010537461,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-10-11,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,239,nl
562,667,DDD:ddd:110585170:mpeg21.didl.xml.gz.xml,1950-10-11,667,../data/1950/10-11/DDD_110585170/DDD:ddd:110585170:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_110585170,De Telegraaf,1950-10-11,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19649,nl
563,668,DDD:ddd:010865446:mpeg21.didl.xml.gz.xml,1950-10-11,668,../data/1950/10-11/DDD_010865446/DDD:ddd:010865446:mpeg21.didl.xml.gz.xml,../data/1950/10-11/DDD_010865446,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-10-11,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99,33,nl
564,670,DDD:ddd:010476413:mpeg21.didl.xml.gz.xml,1950-10-18,670,../data/1950/10-18/DDD_010476413/DDD:ddd:010476413:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_010476413,Het nieuwsblad voor Sumatra,1950-10-18,Medan,Deli Courant en De Sumatra post,KB C 937,3,663,nl
565,671,DDD:ddd:011210836:mpeg21.didl.xml.gz.xml,1950-10-18,671,../data/1950/10-18/DDD_011210836/DDD:ddd:011210836:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_011210836,De vrije pers : ochtendbulletin,1950-10-18,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,3,22,nl
566,672,DDD:ddd:010865451:mpeg21.didl.xml.gz.xml,1950-10-18,672,../data/1950/10-18/DDD_010865451/DDD:ddd:010865451:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_010865451,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-10-18,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99,38,nl
567,673,DDD:ddd:010417688:mpeg21.didl.xml.gz.xml,1950-10-18,673,../data/1950/10-18/DDD_010417688/DDD:ddd:010417688:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_010417688,Limburgsch dagblad,1950-10-18,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,245,nl
568,674,DDD:ddd:010733918:mpeg21.didl.xml.gz.xml,1950-10-18,674,../data/1950/10-18/DDD_010733918/DDD:ddd:010733918:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_010733918,Nieuwsblad van Friesland : Hepkema's courant,1950-10-18,Heerenveen,J. Hepkema,Tresoar,76,125,nl
569,677,DDD:ddd:010987732:mpeg21.didl.xml.gz.xml,1950-10-18,677,../data/1950/10-18/DDD_010987732/DDD:ddd:010987732:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_010987732,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-10-18,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7994,nl
570,678,DDD:ddd:010891633:mpeg21.didl.xml.gz.xml,1950-10-18,678,../data/1950/10-18/DDD_010891633/DDD:ddd:010891633:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_010891633,Nieuwsblad van het Noorden,1950-10-18,Groningen,Nieuwenhuis,Groninger archieven 649-1319,63,244,nl
571,679,DDD:ddd:011155496:mpeg21.didl.xml.gz.xml,1950-10-18,679,../data/1950/10-18/DDD_011155496/DDD:ddd:011155496:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_011155496,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-10-18,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12424,nl
572,680,DDD:ddd:110637527:mpeg21.didl.xml.gz.xml,1950-10-18,680,../data/1950/10-18/DDD_110637527/DDD:ddd:110637527:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_110637527,De West : nieuwsblad uit en voor Suriname,1950-10-18,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5233,nl
573,681,DDD:ddd:010862760:mpeg21.didl.xml.gz.xml,1950-10-18,681,../data/1950/10-18/DDD_010862760/DDD:ddd:010862760:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_010862760,De locomotief : Samarangsch handels- en advertentie-blad,1950-10-18,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,99,38,nl
574,682,DDD:ddd:010480663:mpeg21.didl.xml.gz.xml,1950-10-18,682,../data/1950/10-18/DDD_010480663/DDD:ddd:010480663:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_010480663,Het nieuws : algemeen dagblad,1950-10-18,Paramaribo,A.J. Morpurgo,KB C 197,7,2194,nl
575,683,DDD:ddd:010852375:mpeg21.didl.xml.gz.xml,1950-10-18,683,../data/1950/10-18/DDD_010852375/DDD:ddd:010852375:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_010852375,De waarheid,1950-10-18,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,445,nl
576,684,DDD:ddd:010950569:mpeg21.didl.xml.gz.xml,1950-10-18,684,../data/1950/10-18/DDD_010950569/DDD:ddd:010950569:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_010950569,Het vrĳe volk : democratisch-socialistisch dagblad,1950-10-18,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1654,nl
577,685,DDD:ddd:010537467:mpeg21.didl.xml.gz.xml,1950-10-18,685,../data/1950/10-18/DDD_010537467/DDD:ddd:010537467:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_010537467,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-10-18,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,245,nl
578,686,DDD:ddd:110585176:mpeg21.didl.xml.gz.xml,1950-10-18,686,../data/1950/10-18/DDD_110585176/DDD:ddd:110585176:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_110585176,De Telegraaf,1950-10-18,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19655,nl
579,687,DDD:ddd:011202148:mpeg21.didl.xml.gz.xml,1950-10-18,687,../data/1950/10-18/DDD_011202148/DDD:ddd:011202148:mpeg21.didl.xml.gz.xml,../data/1950/10-18/DDD_011202148,De Tĳd : godsdienstig-staatkundig dagblad,1950-10-18,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34559,nl
580,688,DDD:ddd:010865459:mpeg21.didl.xml.gz.xml,1950-10-27,688,../data/1950/10-27/DDD_010865459/DDD:ddd:010865459:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_010865459,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-10-27,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99,46,nl
581,690,DDD:ddd:011202156:mpeg21.didl.xml.gz.xml,1950-10-27,690,../data/1950/10-27/DDD_011202156/DDD:ddd:011202156:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_011202156,De Tĳd : godsdienstig-staatkundig dagblad,1950-10-27,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34567,nl
582,691,DDD:ddd:010950577:mpeg21.didl.xml.gz.xml,1950-10-27,691,../data/1950/10-27/DDD_010950577/DDD:ddd:010950577:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_010950577,Het vrĳe volk : democratisch-socialistisch dagblad,1950-10-27,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1662,nl
583,692,DDD:ddd:011155504:mpeg21.didl.xml.gz.xml,1950-10-27,692,../data/1950/10-27/DDD_011155504/DDD:ddd:011155504:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_011155504,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-10-27,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12432,nl
584,693,DDD:ddd:010852383:mpeg21.didl.xml.gz.xml,1950-10-27,693,../data/1950/10-27/DDD_010852383/DDD:ddd:010852383:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_010852383,De waarheid,1950-10-27,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,453,nl
585,694,DDD:ddd:010476421:mpeg21.didl.xml.gz.xml,1950-10-27,694,../data/1950/10-27/DDD_010476421/DDD:ddd:010476421:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_010476421,Het nieuwsblad voor Sumatra,1950-10-27,Medan,Deli Courant en De Sumatra post,KB C 937,3,671,nl
586,695,DDD:ddd:010891641:mpeg21.didl.xml.gz.xml,1950-10-27,695,../data/1950/10-27/DDD_010891641/DDD:ddd:010891641:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_010891641,Nieuwsblad van het Noorden,1950-10-27,Groningen,Nieuwenhuis,Groninger archieven 649-1319,63,252,nl
587,696,DDD:ddd:010480671:mpeg21.didl.xml.gz.xml,1950-10-27,696,../data/1950/10-27/DDD_010480671/DDD:ddd:010480671:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_010480671,Het nieuws : algemeen dagblad,1950-10-27,Paramaribo,A.J. Morpurgo,KB C 197,7,2202,nl
588,697,DDD:ddd:010537475:mpeg21.didl.xml.gz.xml,1950-10-27,697,../data/1950/10-27/DDD_010537475/DDD:ddd:010537475:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_010537475,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-10-27,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,253,nl
589,698,DDD:ddd:010987740:mpeg21.didl.xml.gz.xml,1950-10-27,698,../data/1950/10-27/DDD_010987740/DDD:ddd:010987740:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_010987740,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-10-27,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,8002,nl
590,699,DDD:ddd:010862768:mpeg21.didl.xml.gz.xml,1950-10-27,699,../data/1950/10-27/DDD_010862768/DDD:ddd:010862768:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_010862768,De locomotief : Samarangsch handels- en advertentie-blad,1950-10-27,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,99,46,nl
591,700,DDD:ddd:010733922:mpeg21.didl.xml.gz.xml,1950-10-27,700,../data/1950/10-27/DDD_010733922/DDD:ddd:010733922:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_010733922,Nieuwsblad van Friesland : Hepkema's courant,1950-10-27,Heerenveen,J. Hepkema,Tresoar,76,129,nl
592,701,DDD:ddd:110637535:mpeg21.didl.xml.gz.xml,1950-10-27,701,../data/1950/10-27/DDD_110637535/DDD:ddd:110637535:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_110637535,De West : nieuwsblad uit en voor Suriname,1950-10-27,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5241,nl
593,702,DDD:ddd:110585184:mpeg21.didl.xml.gz.xml,1950-10-27,702,../data/1950/10-27/DDD_110585184/DDD:ddd:110585184:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_110585184,De Telegraaf,1950-10-27,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19663,nl
594,705,DDD:ddd:010417696:mpeg21.didl.xml.gz.xml,1950-10-27,705,../data/1950/10-27/DDD_010417696/DDD:ddd:010417696:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_010417696,Limburgsch dagblad,1950-10-27,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,253,nl
595,706,DDD:ddd:011210843:mpeg21.didl.xml.gz.xml,1950-10-27,706,../data/1950/10-27/DDD_011210843/DDD:ddd:011210843:mpeg21.didl.xml.gz.xml,../data/1950/10-27/DDD_011210843,De vrije pers : ochtendbulletin,1950-10-27,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,3,30,nl
596,707,DDD:ddd:010733890:mpeg21.didl.xml.gz.xml,1950-08-14,707,../data/1950/08-14/DDD_010733890/DDD:ddd:010733890:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_010733890,Nieuwsblad van Friesland : Hepkema's courant,1950-08-14,Heerenveen,J. Hepkema,Tresoar,76,97,nl
597,709,DDD:ddd:010862708:mpeg21.didl.xml.gz.xml,1950-08-14,709,../data/1950/08-14/DDD_010862708/DDD:ddd:010862708:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_010862708,De locomotief : Samarangsch handels- en advertentie-blad,1950-08-14,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,284,nl
598,710,DDD:ddd:011210786:mpeg21.didl.xml.gz.xml,1950-08-14,710,../data/1950/08-14/DDD_011210786/DDD:ddd:011210786:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_011210786,De vrije pers : ochtendbulletin,1950-08-14,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,270,nl
599,711,DDD:ddd:010950513:mpeg21.didl.xml.gz.xml,1950-08-14,711,../data/1950/08-14/DDD_010950513/DDD:ddd:010950513:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_010950513,Het vrĳe volk : democratisch-socialistisch dagblad,1950-08-14,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1598,nl
600,712,DDD:ddd:010537413:mpeg21.didl.xml.gz.xml,1950-08-14,712,../data/1950/08-14/DDD_010537413/DDD:ddd:010537413:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_010537413,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-08-14,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,189,nl
601,713,DDD:ddd:110585120:mpeg21.didl.xml.gz.xml,1950-08-14,713,../data/1950/08-14/DDD_110585120/DDD:ddd:110585120:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_110585120,De Telegraaf,1950-08-14,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19599,nl
602,715,DDD:ddd:011155439:mpeg21.didl.xml.gz.xml,1950-08-14,715,../data/1950/08-14/DDD_011155439/DDD:ddd:011155439:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_011155439,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-08-14,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12368,nl
603,716,DDD:ddd:010987677:mpeg21.didl.xml.gz.xml,1950-08-14,716,../data/1950/08-14/DDD_010987677/DDD:ddd:010987677:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_010987677,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-08-14,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7939,nl
604,717,DDD:ddd:010417658:mpeg21.didl.xml.gz.xml,1950-08-14,717,../data/1950/08-14/DDD_010417658/DDD:ddd:010417658:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_010417658,Limburgsch dagblad,1950-08-14,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,190,nl
605,718,DDD:ddd:110637472:mpeg21.didl.xml.gz.xml,1950-08-14,718,../data/1950/08-14/DDD_110637472/DDD:ddd:110637472:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_110637472,De West : nieuwsblad uit en voor Suriname,1950-08-14,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5177,nl
606,719,DDD:ddd:010865400:mpeg21.didl.xml.gz.xml,1950-08-14,719,../data/1950/08-14/DDD_010865400/DDD:ddd:010865400:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_010865400,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-08-14,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,307,nl
607,720,DDD:ddd:010852474:mpeg21.didl.xml.gz.xml,1950-08-14,720,../data/1950/08-14/DDD_010852474/DDD:ddd:010852474:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_010852474,De waarheid,1950-08-14,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,388,nl
608,721,DDD:ddd:010887143:mpeg21.didl.xml.gz.xml,1950-08-14,721,../data/1950/08-14/DDD_010887143/DDD:ddd:010887143:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_010887143,Nieuwsblad van het Noorden,1950-08-14,Groningen,Nieuwenhuis,Groninger archieven 649-1318,63,188,nl
609,722,DDD:ddd:010476507:mpeg21.didl.xml.gz.xml,1950-08-14,722,../data/1950/08-14/DDD_010476507/DDD:ddd:010476507:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_010476507,Het nieuwsblad voor Sumatra,1950-08-14,Medan,Deli Courant en De Sumatra post,KB C 937,3,633,nl
610,724,DDD:ddd:011202093:mpeg21.didl.xml.gz.xml,1950-08-14,724,../data/1950/08-14/DDD_011202093/DDD:ddd:011202093:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_011202093,De Tĳd : godsdienstig-staatkundig dagblad,1950-08-14,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34504,nl
611,725,DDD:ddd:010480607:mpeg21.didl.xml.gz.xml,1950-08-14,725,../data/1950/08-14/DDD_010480607/DDD:ddd:010480607:mpeg21.didl.xml.gz.xml,../data/1950/08-14/DDD_010480607,Het nieuws : algemeen dagblad,1950-08-14,Paramaribo,A.J. Morpurgo,KB C 197,7,2138,nl
612,727,DDD:ddd:011210838:mpeg21.didl.xml.gz.xml,1950-10-20,727,../data/1950/10-20/DDD_011210838/DDD:ddd:011210838:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_011210838,De vrije pers : ochtendbulletin,1950-10-20,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,3,24,nl
613,728,DDD:ddd:010476415:mpeg21.didl.xml.gz.xml,1950-10-20,728,../data/1950/10-20/DDD_010476415/DDD:ddd:010476415:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_010476415,Het nieuwsblad voor Sumatra,1950-10-20,Medan,Deli Courant en De Sumatra post,KB C 937,3,665,nl
614,729,DDD:ddd:011202150:mpeg21.didl.xml.gz.xml,1950-10-20,729,../data/1950/10-20/DDD_011202150/DDD:ddd:011202150:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_011202150,De Tĳd : godsdienstig-staatkundig dagblad,1950-10-20,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34561,nl
615,730,DDD:ddd:010862762:mpeg21.didl.xml.gz.xml,1950-10-20,730,../data/1950/10-20/DDD_010862762/DDD:ddd:010862762:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_010862762,De locomotief : Samarangsch handels- en advertentie-blad,1950-10-20,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,99,40,nl
616,731,DDD:ddd:010733919:mpeg21.didl.xml.gz.xml,1950-10-20,731,../data/1950/10-20/DDD_010733919/DDD:ddd:010733919:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_010733919,Nieuwsblad van Friesland : Hepkema's courant,1950-10-20,Heerenveen,J. Hepkema,Tresoar,76,126,nl
617,732,DDD:ddd:010950571:mpeg21.didl.xml.gz.xml,1950-10-20,732,../data/1950/10-20/DDD_010950571/DDD:ddd:010950571:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_010950571,Het vrĳe volk : democratisch-socialistisch dagblad,1950-10-20,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1656,nl
618,733,DDD:ddd:010987734:mpeg21.didl.xml.gz.xml,1950-10-20,733,../data/1950/10-20/DDD_010987734/DDD:ddd:010987734:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_010987734,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-10-20,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7996,nl
619,734,DDD:ddd:010852377:mpeg21.didl.xml.gz.xml,1950-10-20,734,../data/1950/10-20/DDD_010852377/DDD:ddd:010852377:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_010852377,De waarheid,1950-10-20,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,447,nl
620,735,DDD:ddd:010891635:mpeg21.didl.xml.gz.xml,1950-10-20,735,../data/1950/10-20/DDD_010891635/DDD:ddd:010891635:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_010891635,Nieuwsblad van het Noorden,1950-10-20,Groningen,Nieuwenhuis,Groninger archieven 649-1319,63,246,nl
621,736,DDD:ddd:011155498:mpeg21.didl.xml.gz.xml,1950-10-20,736,../data/1950/10-20/DDD_011155498/DDD:ddd:011155498:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_011155498,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-10-20,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12426,nl
622,737,DDD:ddd:010865453:mpeg21.didl.xml.gz.xml,1950-10-20,737,../data/1950/10-20/DDD_010865453/DDD:ddd:010865453:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_010865453,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-10-20,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99,40,nl
623,738,DDD:ddd:110637529:mpeg21.didl.xml.gz.xml,1950-10-20,738,../data/1950/10-20/DDD_110637529/DDD:ddd:110637529:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_110637529,De West : nieuwsblad uit en voor Suriname,1950-10-20,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5235,nl
624,741,DDD:ddd:010480665:mpeg21.didl.xml.gz.xml,1950-10-20,741,../data/1950/10-20/DDD_010480665/DDD:ddd:010480665:mpeg21.didl.xml.gz.xml,../data/1950/10-20/DDD_010480665,Het nieuws : algemeen dagblad,1950-10-20,Paramaribo,A.J. Morpurgo,KB C 197,7,2196,nl
