,level_0,metadata_title,date,index,filepath,dir,newspaper_title,newspaper_date,newspaper_city,newspaper_publisher,newspaper_source,newspaper_volume,newspaper_issuenumber,newspaper_language
530,2984,DDD:ddd:010950517:mpeg21.didl.xml.gz.xml,1950-08-18,2984,../data/1950/08-18/DDD_010950517/DDD:ddd:010950517:mpeg21.didl.xml.gz.xml,../data/1950/08-18/DDD_010950517,Het vrĳe volk : democratisch-socialistisch dagblad,1950-08-18,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1602,nl
531,2985,DDD:ddd:010537417:mpeg21.didl.xml.gz.xml,1950-08-18,2985,../data/1950/08-18/DDD_010537417/DDD:ddd:010537417:mpeg21.didl.xml.gz.xml,../data/1950/08-18/DDD_010537417,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-08-18,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,193,nl
532,2986,DDD:ddd:110585124:mpeg21.didl.xml.gz.xml,1950-08-18,2986,../data/1950/08-18/DDD_110585124/DDD:ddd:110585124:mpeg21.didl.xml.gz.xml,../data/1950/08-18/DDD_110585124,De Telegraaf,1950-08-18,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19603,nl
533,2989,DDD:ddd:010862711:mpeg21.didl.xml.gz.xml,1950-08-18,2989,../data/1950/08-18/DDD_010862711/DDD:ddd:010862711:mpeg21.didl.xml.gz.xml,../data/1950/08-18/DDD_010862711,De locomotief : Samarangsch handels- en advertentie-blad,1950-08-18,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,287,nl
534,2990,DDD:ddd:010987680:mpeg21.didl.xml.gz.xml,1950-08-18,2990,../data/1950/08-18/DDD_010987680/DDD:ddd:010987680:mpeg21.didl.xml.gz.xml,../data/1950/08-18/DDD_010987680,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-08-18,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7942,nl
535,2992,DDD:ddd:110637476:mpeg21.didl.xml.gz.xml,1950-08-18,2992,../data/1950/08-18/DDD_110637476/DDD:ddd:110637476:mpeg21.didl.xml.gz.xml,../data/1950/08-18/DDD_110637476,De West : nieuwsblad uit en voor Suriname,1950-08-18,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5181,nl
536,2994,DDD:ddd:110585085:mpeg21.didl.xml.gz.xml,1950-07-04,2994,../data/1950/07-04/DDD_110585085/DDD:ddd:110585085:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_110585085,De Telegraaf,1950-07-04,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19564,nl
537,2997,DDD:ddd:010865366:mpeg21.didl.xml.gz.xml,1950-07-04,2997,../data/1950/07-04/DDD_010865366/DDD:ddd:010865366:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_010865366,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-07-04,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,273,nl
538,2998,DDD:ddd:010480572:mpeg21.didl.xml.gz.xml,1950-07-04,2998,../data/1950/07-04/DDD_010480572/DDD:ddd:010480572:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_010480572,Het nieuws : algemeen dagblad,1950-07-04,Paramaribo,A.J. Morpurgo,KB C 197,7,2103,nl
539,2999,DDD:ddd:010537529:mpeg21.didl.xml.gz.xml,1950-07-04,2999,../data/1950/07-04/DDD_010537529/DDD:ddd:010537529:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_010537529,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-07-04,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,154,nl
540,3000,DDD:ddd:010852439:mpeg21.didl.xml.gz.xml,1950-07-04,3000,../data/1950/07-04/DDD_010852439/DDD:ddd:010852439:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_010852439,De waarheid,1950-07-04,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,354,nl
541,3001,DDD:ddd:010887108:mpeg21.didl.xml.gz.xml,1950-07-04,3001,../data/1950/07-04/DDD_010887108/DDD:ddd:010887108:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_010887108,Nieuwsblad van het Noorden,1950-07-04,Groningen,Nieuwenhuis,Groninger archieven 649-1318,63,153,nl
542,3003,DDD:ddd:010417624:mpeg21.didl.xml.gz.xml,1950-07-04,3003,../data/1950/07-04/DDD_010417624/DDD:ddd:010417624:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_010417624,Limburgsch dagblad,1950-07-04,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,155,nl
543,3004,DDD:ddd:010862678:mpeg21.didl.xml.gz.xml,1950-07-04,3004,../data/1950/07-04/DDD_010862678/DDD:ddd:010862678:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_010862678,De locomotief : Samarangsch handels- en advertentie-blad,1950-07-04,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,250,nl
544,3005,DDD:ddd:010476473:mpeg21.didl.xml.gz.xml,1950-07-04,3005,../data/1950/07-04/DDD_010476473/DDD:ddd:010476473:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_010476473,Het nieuwsblad voor Sumatra,1950-07-04,Medan,Deli Courant en De Sumatra post,KB C 937,3,599,nl
545,3006,DDD:ddd:110637437:mpeg21.didl.xml.gz.xml,1950-07-04,3006,../data/1950/07-04/DDD_110637437/DDD:ddd:110637437:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_110637437,De West : nieuwsblad uit en voor Suriname,1950-07-04,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5142,nl
546,3007,DDD:ddd:011218911:mpeg21.didl.xml.gz.xml,1950-07-04,3007,../data/1950/07-04/DDD_011218911/DDD:ddd:011218911:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_011218911,De Surinamer : nieuws- en advertentieblad,1950-07-04,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6721,nl
547,3008,DDD:ddd:011210752:mpeg21.didl.xml.gz.xml,1950-07-04,3008,../data/1950/07-04/DDD_011210752/DDD:ddd:011210752:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_011210752,De vrije pers : ochtendbulletin,1950-07-04,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,236,nl
548,3009,DDD:ddd:011202058:mpeg21.didl.xml.gz.xml,1950-07-04,3009,../data/1950/07-04/DDD_011202058/DDD:ddd:011202058:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_011202058,De Tĳd : godsdienstig-staatkundig dagblad,1950-07-04,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34470,nl
549,3010,DDD:ddd:010987643:mpeg21.didl.xml.gz.xml,1950-07-04,3010,../data/1950/07-04/DDD_010987643/DDD:ddd:010987643:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_010987643,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-07-04,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7906,nl
550,3011,DDD:ddd:010554023:mpeg21.didl.xml.gz.xml,1950-07-04,3011,../data/1950/07-04/DDD_010554023/DDD:ddd:010554023:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_010554023,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-07-04,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,6,255,nl
551,3012,DDD:ddd:010950478:mpeg21.didl.xml.gz.xml,1950-07-04,3012,../data/1950/07-04/DDD_010950478/DDD:ddd:010950478:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_010950478,Het vrĳe volk : democratisch-socialistisch dagblad,1950-07-04,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1563,nl
552,3013,DDD:ddd:011155404:mpeg21.didl.xml.gz.xml,1950-07-04,3013,../data/1950/07-04/DDD_011155404/DDD:ddd:011155404:mpeg21.didl.xml.gz.xml,../data/1950/07-04/DDD_011155404,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-07-04,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12333,nl
553,3014,DDD:ddd:110585084:mpeg21.didl.xml.gz.xml,1950-07-03,3014,../data/1950/07-03/DDD_110585084/DDD:ddd:110585084:mpeg21.didl.xml.gz.xml,../data/1950/07-03/DDD_110585084,De Telegraaf,1950-07-03,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19563,nl
554,3018,DDD:ddd:010852438:mpeg21.didl.xml.gz.xml,1950-07-03,3018,../data/1950/07-03/DDD_010852438/DDD:ddd:010852438:mpeg21.didl.xml.gz.xml,../data/1950/07-03/DDD_010852438,De waarheid,1950-07-03,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,353,nl
555,3019,DDD:ddd:010887107:mpeg21.didl.xml.gz.xml,1950-07-03,3019,../data/1950/07-03/DDD_010887107/DDD:ddd:010887107:mpeg21.didl.xml.gz.xml,../data/1950/07-03/DDD_010887107,Nieuwsblad van het Noorden,1950-07-03,Groningen,Nieuwenhuis,Groninger archieven 649-1318,63,152,nl
556,3020,DDD:ddd:010537528:mpeg21.didl.xml.gz.xml,1950-07-03,3020,../data/1950/07-03/DDD_010537528/DDD:ddd:010537528:mpeg21.didl.xml.gz.xml,../data/1950/07-03/DDD_010537528,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-07-03,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,153,nl
557,3021,DDD:ddd:110637436:mpeg21.didl.xml.gz.xml,1950-07-03,3021,../data/1950/07-03/DDD_110637436/DDD:ddd:110637436:mpeg21.didl.xml.gz.xml,../data/1950/07-03/DDD_110637436,De West : nieuwsblad uit en voor Suriname,1950-07-03,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5141,nl
558,3022,DDD:ddd:010417623:mpeg21.didl.xml.gz.xml,1950-07-03,3022,../data/1950/07-03/DDD_010417623/DDD:ddd:010417623:mpeg21.didl.xml.gz.xml,../data/1950/07-03/DDD_010417623,Limburgsch dagblad,1950-07-03,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,154,nl
559,3023,DDD:ddd:011202057:mpeg21.didl.xml.gz.xml,1950-07-03,3023,../data/1950/07-03/DDD_011202057/DDD:ddd:011202057:mpeg21.didl.xml.gz.xml,../data/1950/07-03/DDD_011202057,De Tĳd : godsdienstig-staatkundig dagblad,1950-07-03,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34469,nl
560,3024,DDD:ddd:010987642:mpeg21.didl.xml.gz.xml,1950-07-03,3024,../data/1950/07-03/DDD_010987642/DDD:ddd:010987642:mpeg21.didl.xml.gz.xml,../data/1950/07-03/DDD_010987642,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-07-03,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7905,nl
561,3025,DDD:ddd:010950477:mpeg21.didl.xml.gz.xml,1950-07-03,3025,../data/1950/07-03/DDD_010950477/DDD:ddd:010950477:mpeg21.didl.xml.gz.xml,../data/1950/07-03/DDD_010950477,Het vrĳe volk : democratisch-socialistisch dagblad,1950-07-03,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1562,nl
562,3026,DDD:ddd:010480571:mpeg21.didl.xml.gz.xml,1950-07-03,3026,../data/1950/07-03/DDD_010480571/DDD:ddd:010480571:mpeg21.didl.xml.gz.xml,../data/1950/07-03/DDD_010480571,Het nieuws : algemeen dagblad,1950-07-03,Paramaribo,A.J. Morpurgo,KB C 197,7,2102,nl
563,3027,DDD:ddd:010733872:mpeg21.didl.xml.gz.xml,1950-07-03,3027,../data/1950/07-03/DDD_010733872/DDD:ddd:010733872:mpeg21.didl.xml.gz.xml,../data/1950/07-03/DDD_010733872,Nieuwsblad van Friesland : Hepkema's courant,1950-07-03,Heerenveen,J. Hepkema,Tresoar,76,79,nl
564,3028,DDD:ddd:011155403:mpeg21.didl.xml.gz.xml,1950-07-03,3028,../data/1950/07-03/DDD_011155403/DDD:ddd:011155403:mpeg21.didl.xml.gz.xml,../data/1950/07-03/DDD_011155403,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-07-03,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12332,nl
565,3029,DDD:ddd:011210697:mpeg21.didl.xml.gz.xml,1950-04-24,3029,../data/1950/04-24/DDD_011210697/DDD:ddd:011210697:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_011210697,De vrije pers : ochtendbulletin,1950-04-24,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,179,nl
566,3031,DDD:ddd:010862534:mpeg21.didl.xml.gz.xml,1950-04-24,3031,../data/1950/04-24/DDD_010862534/DDD:ddd:010862534:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_010862534,De locomotief : Samarangsch handels- en advertentie-blad,1950-04-24,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,194,nl
567,3032,DDD:ddd:010417465:mpeg21.didl.xml.gz.xml,1950-04-24,3032,../data/1950/04-24/DDD_010417465/DDD:ddd:010417465:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_010417465,Limburgsch dagblad,1950-04-24,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,96,nl
568,3033,DDD:ddd:010733841:mpeg21.didl.xml.gz.xml,1950-04-24,3033,../data/1950/04-24/DDD_010733841/DDD:ddd:010733841:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_010733841,Nieuwsblad van Friesland : Hepkema's courant,1950-04-24,Heerenveen,J. Hepkema,Tresoar,76,49,nl
569,3034,DDD:ddd:010950278:mpeg21.didl.xml.gz.xml,1950-04-24,3034,../data/1950/04-24/DDD_010950278/DDD:ddd:010950278:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_010950278,Het vrĳe volk : democratisch-socialistisch dagblad,1950-04-24,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1505,nl
570,3036,DDD:ddd:010852531:mpeg21.didl.xml.gz.xml,1950-04-24,3036,../data/1950/04-24/DDD_010852531/DDD:ddd:010852531:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_010852531,De waarheid,1950-04-24,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,298,nl
571,3037,DDD:ddd:010865746:mpeg21.didl.xml.gz.xml,1950-04-24,3037,../data/1950/04-24/DDD_010865746/DDD:ddd:010865746:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_010865746,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-04-24,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,216,nl
572,3038,DDD:ddd:110584870:mpeg21.didl.xml.gz.xml,1950-04-24,3038,../data/1950/04-24/DDD_110584870/DDD:ddd:110584870:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_110584870,De Telegraaf,1950-04-24,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19506,nl
573,3039,DDD:ddd:110637384:mpeg21.didl.xml.gz.xml,1950-04-24,3039,../data/1950/04-24/DDD_110637384/DDD:ddd:110637384:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_110637384,De West : nieuwsblad uit en voor Suriname,1950-04-24,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5084,nl
574,3040,DDD:ddd:011155345:mpeg21.didl.xml.gz.xml,1950-04-24,3040,../data/1950/04-24/DDD_011155345/DDD:ddd:011155345:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_011155345,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-04-24,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12274,nl
575,3041,DDD:ddd:011199761:mpeg21.didl.xml.gz.xml,1950-04-24,3041,../data/1950/04-24/DDD_011199761/DDD:ddd:011199761:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_011199761,De Tĳd : godsdienstig-staatkundig dagblad,1950-04-24,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34411,nl
576,3042,DDD:ddd:010480514:mpeg21.didl.xml.gz.xml,1950-04-24,3042,../data/1950/04-24/DDD_010480514/DDD:ddd:010480514:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_010480514,Het nieuws : algemeen dagblad,1950-04-24,Paramaribo,A.J. Morpurgo,KB C 197,7,2045,nl
577,3043,DDD:ddd:010403237:mpeg21.didl.xml.gz.xml,1950-04-24,3043,../data/1950/04-24/DDD_010403237/DDD:ddd:010403237:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_010403237,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-04-24,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7848,nl
578,3044,DDD:ddd:010475611:mpeg21.didl.xml.gz.xml,1950-04-24,3044,../data/1950/04-24/DDD_010475611/DDD:ddd:010475611:mpeg21.didl.xml.gz.xml,../data/1950/04-24/DDD_010475611,Het nieuwsblad voor Sumatra,1950-04-24,Medan,Deli Courant en De Sumatra post,KB C 937,3,543,nl
579,3045,DDD:ddd:010733836:mpeg21.didl.xml.gz.xml,1950-04-12,3045,../data/1950/04-12/DDD_010733836/DDD:ddd:010733836:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_010733836,Nieuwsblad van Friesland : Hepkema's courant,1950-04-12,Heerenveen,J. Hepkema,Tresoar,76,44,nl
580,3046,DDD:ddd:010403227:mpeg21.didl.xml.gz.xml,1950-04-12,3046,../data/1950/04-12/DDD_010403227/DDD:ddd:010403227:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_010403227,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-04-12,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7838,nl
581,3047,DDD:ddd:010475601:mpeg21.didl.xml.gz.xml,1950-04-12,3047,../data/1950/04-12/DDD_010475601/DDD:ddd:010475601:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_010475601,Het nieuwsblad voor Sumatra,1950-04-12,Medan,Deli Courant en De Sumatra post,KB C 937,3,533,nl
582,3049,DDD:ddd:010480504:mpeg21.didl.xml.gz.xml,1950-04-12,3049,../data/1950/04-12/DDD_010480504/DDD:ddd:010480504:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_010480504,Het nieuws : algemeen dagblad,1950-04-12,Paramaribo,A.J. Morpurgo,KB C 197,7,2035,nl
583,3050,DDD:ddd:110637375:mpeg21.didl.xml.gz.xml,1950-04-12,3050,../data/1950/04-12/DDD_110637375/DDD:ddd:110637375:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_110637375,De West : nieuwsblad uit en voor Suriname,1950-04-12,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5074,nl
584,3051,DDD:ddd:110584860:mpeg21.didl.xml.gz.xml,1950-04-12,3051,../data/1950/04-12/DDD_110584860/DDD:ddd:110584860:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_110584860,De Telegraaf,1950-04-12,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19496,nl
585,3052,DDD:ddd:010852521:mpeg21.didl.xml.gz.xml,1950-04-12,3052,../data/1950/04-12/DDD_010852521/DDD:ddd:010852521:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_010852521,De waarheid,1950-04-12,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,288,nl
586,3053,DDD:ddd:010950442:mpeg21.didl.xml.gz.xml,1950-04-12,3053,../data/1950/04-12/DDD_010950442/DDD:ddd:010950442:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_010950442,Het vrĳe volk : democratisch-socialistisch dagblad,1950-04-12,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1495,nl
587,3054,DDD:ddd:010417455:mpeg21.didl.xml.gz.xml,1950-04-12,3054,../data/1950/04-12/DDD_010417455/DDD:ddd:010417455:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_010417455,Limburgsch dagblad,1950-04-12,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,86,nl
588,3055,DDD:ddd:011155335:mpeg21.didl.xml.gz.xml,1950-04-12,3055,../data/1950/04-12/DDD_011155335/DDD:ddd:011155335:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_011155335,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-04-12,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12264,nl
589,3056,DDD:ddd:010553987:mpeg21.didl.xml.gz.xml,1950-04-12,3056,../data/1950/04-12/DDD_010553987/DDD:ddd:010553987:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_010553987,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-04-12,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,6,219,nl
590,3057,DDD:ddd:010865738:mpeg21.didl.xml.gz.xml,1950-04-12,3057,../data/1950/04-12/DDD_010865738/DDD:ddd:010865738:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_010865738,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-04-12,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,206,nl
591,3059,DDD:ddd:011199751:mpeg21.didl.xml.gz.xml,1950-04-12,3059,../data/1950/04-12/DDD_011199751/DDD:ddd:011199751:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_011199751,De Tĳd : godsdienstig-staatkundig dagblad,1950-04-12,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34401,nl
592,3060,DDD:ddd:010862654:mpeg21.didl.xml.gz.xml,1950-04-12,3060,../data/1950/04-12/DDD_010862654/DDD:ddd:010862654:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_010862654,De locomotief : Samarangsch handels- en advertentie-blad,1950-04-12,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,184,nl
593,3061,DDD:ddd:011210687:mpeg21.didl.xml.gz.xml,1950-04-12,3061,../data/1950/04-12/DDD_011210687/DDD:ddd:011210687:mpeg21.didl.xml.gz.xml,../data/1950/04-12/DDD_011210687,De vrije pers : ochtendbulletin,1950-04-12,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,169,nl
594,3062,DDD:ddd:011210690:mpeg21.didl.xml.gz.xml,1950-04-15,3062,../data/1950/04-15/DDD_011210690/DDD:ddd:011210690:mpeg21.didl.xml.gz.xml,../data/1950/04-15/DDD_011210690,De vrije pers : ochtendbulletin,1950-04-15,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,172,nl
595,3063,DDD:ddd:011155338:mpeg21.didl.xml.gz.xml,1950-04-15,3063,../data/1950/04-15/DDD_011155338/DDD:ddd:011155338:mpeg21.didl.xml.gz.xml,../data/1950/04-15/DDD_011155338,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-04-15,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12267,nl
596,3064,DDD:ddd:011199754:mpeg21.didl.xml.gz.xml,1950-04-15,3064,../data/1950/04-15/DDD_011199754/DDD:ddd:011199754:mpeg21.didl.xml.gz.xml,../data/1950/04-15/DDD_011199754,De Tĳd : godsdienstig-staatkundig dagblad,1950-04-15,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34404,nl
597,3066,DDD:ddd:010950445:mpeg21.didl.xml.gz.xml,1950-04-15,3066,../data/1950/04-15/DDD_010950445/DDD:ddd:010950445:mpeg21.didl.xml.gz.xml,../data/1950/04-15/DDD_010950445,Het vrĳe volk : democratisch-socialistisch dagblad,1950-04-15,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1498,nl
598,3067,DDD:ddd:010862657:mpeg21.didl.xml.gz.xml,1950-04-15,3067,../data/1950/04-15/DDD_010862657/DDD:ddd:010862657:mpeg21.didl.xml.gz.xml,../data/1950/04-15/DDD_010862657,De locomotief : Samarangsch handels- en advertentie-blad,1950-04-15,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,187,nl
599,3069,DDD:ddd:010475604:mpeg21.didl.xml.gz.xml,1950-04-15,3069,../data/1950/04-15/DDD_010475604/DDD:ddd:010475604:mpeg21.didl.xml.gz.xml,../data/1950/04-15/DDD_010475604,Het nieuwsblad voor Sumatra,1950-04-15,Medan,Deli Courant en De Sumatra post,KB C 937,3,536,nl
600,3070,DDD:ddd:010480507:mpeg21.didl.xml.gz.xml,1950-04-15,3070,../data/1950/04-15/DDD_010480507/DDD:ddd:010480507:mpeg21.didl.xml.gz.xml,../data/1950/04-15/DDD_010480507,Het nieuws : algemeen dagblad,1950-04-15,Paramaribo,A.J. Morpurgo,KB C 197,7,2038,nl
601,3071,DDD:ddd:110637378:mpeg21.didl.xml.gz.xml,1950-04-15,3071,../data/1950/04-15/DDD_110637378/DDD:ddd:110637378:mpeg21.didl.xml.gz.xml,../data/1950/04-15/DDD_110637378,De West : nieuwsblad uit en voor Suriname,1950-04-15,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5077,nl
602,3072,DDD:ddd:010865740:mpeg21.didl.xml.gz.xml,1950-04-15,3072,../data/1950/04-15/DDD_010865740/DDD:ddd:010865740:mpeg21.didl.xml.gz.xml,../data/1950/04-15/DDD_010865740,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-04-15,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,209,nl
603,3073,DDD:ddd:010553989:mpeg21.didl.xml.gz.xml,1950-04-15,3073,../data/1950/04-15/DDD_010553989/DDD:ddd:010553989:mpeg21.didl.xml.gz.xml,../data/1950/04-15/DDD_010553989,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-04-15,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,6,221,nl
604,3074,DDD:ddd:110584863:mpeg21.didl.xml.gz.xml,1950-04-15,3074,../data/1950/04-15/DDD_110584863/DDD:ddd:110584863:mpeg21.didl.xml.gz.xml,../data/1950/04-15/DDD_110584863,De Telegraaf,1950-04-15,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19499,nl
605,3075,DDD:ddd:010852524:mpeg21.didl.xml.gz.xml,1950-04-15,3075,../data/1950/04-15/DDD_010852524/DDD:ddd:010852524:mpeg21.didl.xml.gz.xml,../data/1950/04-15/DDD_010852524,De waarheid,1950-04-15,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,291,nl
